	Lemme	Number of occurrence
7535	calandre	0.37245515360609216
7536	voyant	0.37245515360609216
7537	eight	0.37245515360609216
7538	seven	0.37245515360609216
7539	five	0.37245515360609216
7540	three	0.37245515360609216
7541	two	0.37245515360609216
7542	one	0.37245515360609216
7543	sadique	0.37245515360609216
7544	mister_john	0.37245515360609216
7545	beethoven	0.37245515360609216
7546	alignement	0.37245515360609216
7547	cadum	0.37245515360609216
7548	nane	0.37245515360609216
7549	godi	0.37245515360609216
7550	podi	0.37245515360609216
7551	barbare	0.37245515360609216
7552	laden	0.37245515360609216
7553	atila	0.37245515360609216
7554	baffle	0.37245515360609216
7555	fonds_fonds	0.37245515360609216
7556	baptiste	0.37245515360609216
7557	thi	0.37245515360609216
7558	pau	0.37245515360609216
7559	ari	0.37245515360609216
7560	séquoia	0.37245515360609216
7561	belle_île	0.37245515360609216
7562	francisco	0.37245515360609216
7563	san	0.37245515360609216
7564	grapelli	0.37245515360609216
7565	coureur	0.37245515360609216
7566	gerland	0.37245515360609216
7567	agression	0.37245515360609216
7568	alpiniste	0.37245515360609216
7569	cybille	0.37245515360609216
7570	poivrot	0.37245515360609216
7571	griseli	0.37245515360609216
7572	griselette	0.37245515360609216
7573	testeur	0.37245515360609216
7574	agenda	0.37245515360609216
7575	wil	0.37245515360609216
7576	portuguais	0.37245515360609216
7577	razzia	0.37245515360609216
7578	latte	0.37245515360609216
7579	saint_etienne	0.37245515360609216
7580	kebab	0.37245515360609216
7581	nas	0.37245515360609216
7582	mic	0.37245515360609216
7583	masa	0.37245515360609216
7584	médisant	0.37245515360609216
7585	rétablissement	0.37245515360609216
7586	puceron	0.37245515360609216
7587	mordeur	0.37245515360609216
7588	rongeur	0.37245515360609216
7589	cil	0.37245515360609216
7590	anne_silvestre	0.37245515360609216
7591	que	0.37245515360609216
7592	poursuite	0.37245515360609216
7593	acoustique	0.37245515360609216
7594	frangin	0.37245515360609216
7595	polyester	0.37245515360609216
7596	enchantement	0.37245515360609216
7597	gong	0.37245515360609216
7598	répit	0.37245515360609216
7599	vengeance	0.37245515360609216
7600	persévérance	0.37245515360609216
7601	c'est	0.37245515360609216
7602	bolide	0.37245515360609216
7603	tacot	0.37245515360609216
7604	moscow	0.37245515360609216
7605	apo	0.37245515360609216
7606	vadrouille	0.37245515360609216
7607	té	0.37245515360609216
7608	baudruche	0.37245515360609216
7609	zouplette	0.37245515360609216
7610	morphologie	0.37245515360609216
7611	poppy	0.37245515360609216
7612	emm	0.37245515360609216
7613	vous	0.37245515360609216
7614	dinette	0.37245515360609216
7615	offrant	0.37245515360609216
7616	champagne_au_mont_d'or	0.37245515360609216
7617	zouzoule	0.37245515360609216
7618	kaki	0.37245515360609216
7619	là	0.37245515360609216
7620	moais	0.37245515360609216
7621	winny	0.37245515360609216
7622	gaspar	0.37245515360609216
7623	un	0.37245515360609216
7624	essaie	0.37245515360609216
7625	maintenant	0.37245515360609216
7626	aller	0.37245515360609216
7627	t'as	0.37245515360609216
7628	comme	0.37245515360609216
7629	très	0.37245515360609216
7630	jobert	0.37245515360609216
7631	marlène	0.37245515360609216
7632	tranquillité	0.37245515360609216
7633	elizabet	0.37245515360609216
7634	nelly	0.37245515360609216
7635	révolutionnaire	0.37245515360609216
7636	simplicité	0.37245515360609216
7637	superlatif	0.37245515360609216
7638	rom	0.37245515360609216
7639	halte	0.37245515360609216
7640	mikey	0.37245515360609216
7641	dardilly	0.37245515360609216
7642	externe	0.37245515360609216
7643	interne	0.37245515360609216
7644	airelle	0.37245515360609216
7645	poucet	0.37245515360609216
7646	hygiaphone	0.37245515360609216
7647	finition	0.37245515360609216
7648	ascendant	0.37245515360609216
7649	pliant	0.37245515360609216
7650	philosophe	0.37245515360609216
7651	pb	0.37245515360609216
7652	juste	0.37245515360609216
7653	volaille	0.37245515360609216
7654	patineur	0.37245515360609216
7655	nichée	0.37245515360609216
7656	contrée	0.37245515360609216
7657	ravissement	0.37245515360609216
7658	illuminé	0.37245515360609216
7659	maisonnée	0.37245515360609216
7660	agilité	0.37245515360609216
7661	familier	0.37245515360609216
7662	cime	0.37245515360609216
7663	sandalette	0.37245515360609216
7664	atmosphère	0.37245515360609216
7665	compotier	0.37245515360609216
7666	tartouillon	0.37245515360609216
7667	ju	0.37245515360609216
7668	margotte	0.37245515360609216
7669	claudie	0.37245515360609216
7670	charli	0.37245515360609216
7671	coquet	0.37245515360609216
7672	passerelle	0.37245515360609216
7673	arrangement	0.37245515360609216
7674	lerui	0.37245515360609216
7675	jarroux	0.37245515360609216
7676	mots_de_zaza	0.37245515360609216
7677	niaise	0.37245515360609216
7678	fillasse	0.37245515360609216
7679	truite	0.37245515360609216
7680	gardon	0.37245515360609216
7681	tarentule	0.37245515360609216
7682	hanneton	0.37245515360609216
7683	proie	0.37245515360609216
7684	couleuvre	0.37245515360609216
7685	têtard	0.37245515360609216
7686	taupinière	0.37245515360609216
7687	gîte	0.37245515360609216
7688	musarainge	0.37245515360609216
7689	michou	0.37245515360609216
7690	bottillon	0.37245515360609216
7691	joé	0.37245515360609216
7692	après	0.37245515360609216
7693	partenariat	0.37245515360609216
7694	toysrus	0.37245515360609216
7695	constante	0.37245515360609216
7696	couvent	0.37245515360609216
7697	leroi	0.37245515360609216
7698	jarrous	0.37245515360609216
7699	adibous	0.37245515360609216
7700	logiciel	0.37245515360609216
7701	arte	0.37245515360609216
7702	paragraphe	0.37245515360609216
7703	sim	0.37245515360609216
7704	vache_qui_rit	0.37245515360609216
7705	grumeau	0.37245515360609216
7706	fin	0.37245515360609216
7707	confection	0.37245515360609216
7708	ocelot	0.37245515360609216
7709	aspiration	0.37245515360609216
7710	broc	0.37245515360609216
7711	buveur	0.37245515360609216
7712	mage	0.37245515360609216
7713	cravache	0.37245515360609216
7714	déclic	0.37245515360609216
7715	eskimau	0.37245515360609216
7716	cette	0.37245515360609216
7717	mélisande	0.37245515360609216
7718	hibiscus	0.37245515360609216
7719	convalescence	0.37245515360609216
7720	flanc	0.37245515360609216
7721	tirée	0.37245515360609216
7722	okay	0.37245515360609216
7723	vignette	0.37245515360609216
7724	matériau	0.37245515360609216
7725	yan	0.37245515360609216
7726	basson	0.37245515360609216
7727	monnayeur	0.37245515360609216
7728	parcde_la_tête_d'or	0.37245515360609216
7729	glouton	0.37245515360609216
7730	claquement	0.37245515360609216
7731	environ	0.37245515360609216
7732	paralysé	0.37245515360609216
7733	farceuse	0.37245515360609216
7734	faîte	0.37245515360609216
7735	eri	0.37245515360609216
7736	rem	0.37245515360609216
7737	intermède	0.37245515360609216
7738	qui	0.37245515360609216
7739	contorsion	0.37245515360609216
7740	galopin	0.37245515360609216
7741	éternité	0.37245515360609216
7742	symbole	0.37245515360609216
7743	alyzée	0.37245515360609216
7744	didiu	0.37245515360609216
7745	mots	0.37245515360609216
7746	voltige	0.37245515360609216
7747	pourtant	0.37245515360609216
7748	pier	0.37245515360609216
7749	chahut	0.37245515360609216
7750	viens	0.37245515360609216
7751	polichinelle	0.37245515360609216
7752	colombine	0.37245515360609216
7753	arlequin	0.37245515360609216
7754	naïf	0.37245515360609216
7755	sylvestre	0.37245515360609216
7756	lãfãdo	0.37245515360609216
7757	bachiavelle	0.37245515360609216
7758	bakjavɛl	0.37245515360609216
7759	lyly	0.37245515360609216
7760	moufette	0.37245515360609216
7761	glaçage	0.37245515360609216
7762	présentoir	0.37245515360609216
7763	étal	0.37245515360609216
7764	jan	0.37245515360609216
7765	jos	0.37245515360609216
7766	fusible	0.37245515360609216
7767	velcro	0.37245515360609216
7768	déplacement	0.37245515360609216
7769	latin	0.37245515360609216
7770	man	0.37245515360609216
7771	gen	0.37245515360609216
7772	yon	0.37245515360609216
7773	mulotin	0.37245515360609216
7774	fantastique	0.37245515360609216
7775	commandant	0.37245515360609216
7776	geral	0.37245515360609216
7777	didu	0.37245515360609216
7778	gui	0.37245515360609216
7779	devis	0.37245515360609216
7780	mitron	0.37245515360609216
7781	échographiste	0.37245515360609216
7782	berceuse	0.37245515360609216
7783	footing	0.37245515360609216
7784	babilou	0.37245515360609216
7785	pulpe	0.37245515360609216
7786	wa	0.37245515360609216
7787	illustré	0.37245515360609216
7788	brindille	0.37245515360609216
7789	sum	0.37245515360609216
7790	fringale	0.37245515360609216
7791	ban	0.37245515360609216
7792	brume	0.37245515360609216
7793	mamzel_grognon	0.37245515360609216
7794	gribouille	0.37245515360609216
7795	badingtown	0.37245515360609216
7796	bavarde	0.37245515360609216
7797	attitude	0.37245515360609216
7798	sharley	0.37245515360609216
7799	silencieuse	0.37245515360609216
7800	bou	0.37245515360609216
7801	timidité	0.37245515360609216
7802	voyage_de_plume	0.37245515360609216
7803	crawl	0.37245515360609216
7804	cyril	0.37245515360609216
7805	ancêtre	0.37245515360609216
7806	calculatrice	0.37245515360609216
7807	filon	0.37245515360609216
7808	diode	0.37245515360609216
7809	technologie	0.37245515360609216
7810	docteur_bibulne	0.37245515360609216
7811	remi	0.37245515360609216
7812	kadi	0.37245515360609216
7813	maé	0.37245515360609216
7814	ewa	0.37245515360609216
7815	sini	0.37245515360609216
7816	prédateur	0.37245515360609216
7817	arsenic	0.37245515360609216
7818	bébégourou	0.37245515360609216
7819	ptigourou	0.37245515360609216
7820	grangourou	0.37245515360609216
7821	tôle	0.37245515360609216
7822	chim	0.37245515360609216
7823	romano	0.37245515360609216
7824	oscard	0.37245515360609216
7825	lorène	0.37245515360609216
7826	silker	0.37245515360609216
7827	raphaelle	0.37245515360609216
7828	ian	0.37245515360609216
7829	hamham	0.37245515360609216
7830	amataro	0.37245515360609216
7831	sublime	0.37245515360609216
7832	injustice	0.37245515360609216
7833	comble	0.37245515360609216
7834	debrius	0.37245515360609216
7835	babos	0.37245515360609216
7836	roupchi	0.37245515360609216
7837	amtarosjen	0.37245515360609216
7838	amidusjen	0.37245515360609216
7839	amaro	0.37245515360609216
7840	pén	0.37245515360609216
7841	odi	0.37245515360609216
7842	tornade	0.37245515360609216
7843	brachiosaure	0.37245515360609216
7844	diplodocus	0.37245515360609216
7845	gallimimus	0.37245515360609216
7846	bourricot	0.37245515360609216
7847	coc	0.37245515360609216
7848	tig	0.37245515360609216
7849	stt	0.37245515360609216
7850	nounne	0.37245515360609216
7851	bellougua	0.37245515360609216
7852	eureka	0.37245515360609216
7853	triton	0.37245515360609216
7854	tropique	0.37245515360609216
7855	tistouillette	0.37245515360609216
7856	tar	0.37245515360609216
7857	déchirure	0.37245515360609216
7858	bugne	0.37245515360609216
7859	raph	0.37245515360609216
7860	paravent	0.37245515360609216
7861	fumier	0.37245515360609216
7862	tubby_toast	0.37245515360609216
7863	chambord	0.37245515360609216
7864	chenonceau	0.37245515360609216
7865	squiz	0.37245515360609216
7866	dori	0.37245515360609216
7867	pestouillette	0.37245515360609216
7868	fripouillette	0.37245515360609216
7869	tutute	0.37245515360609216
7870	auge	0.37245515360609216
7871	carosse	0.37245515360609216
7872	turine	0.37245515360609216
7873	victorine	0.37245515360609216
7874	oméga	0.37245515360609216
7875	eléonor	0.37245515360609216
7876	ewan	0.37245515360609216
7877	beefsteak	0.37245515360609216
7878	cérémonie	0.37245515360609216
7879	demeure	0.37245515360609216
7880	topo	0.37245515360609216
7881	sa	0.37245515360609216
7882	crépon	0.37245515360609216
7883	pus	0.37245515360609216
7884	titine	0.37245515360609216
7885	alibaba	0.37245515360609216
7886	européen	0.37245515360609216
7887	capucine	0.37245515360609216
7888	kamikaze	0.37245515360609216
7889	papie	0.37245515360609216
7890	canaillouze	0.37245515360609216
7891	elastique	0.37245515360609216
7892	trentaine	0.37245515360609216
7893	fagot	0.37245515360609216
7894	alladin	0.37245515360609216
7895	radjah	0.37245515360609216
7896	gâchette	0.37245515360609216
7897	maharadjah	0.37245515360609216
7898	rum	0.37245515360609216
7899	nounounne	0.37245515360609216
7900	commando	0.37245515360609216
7901	caille	0.37245515360609216
7902	petite	0.37245515360609216
7903	pan_pan	0.37245515360609216
7904	démon	0.37245515360609216
7905	plomberie	0.37245515360609216
7906	tigru	0.37245515360609216
7907	schmurtz	0.37245515360609216
7908	slow	0.37245515360609216
7909	nette	0.37245515360609216
7910	nel	0.37245515360609216
7911	tonton_gabi	0.37245515360609216
7912	miche	0.37245515360609216
7913	perturbateur	0.37245515360609216
7914	winni	0.37245515360609216
7915	flegme	0.37245515360609216
7916	ati	0.37245515360609216
7917	sharkane	0.37245515360609216
7918	gégette	0.37245515360609216
7919	cruciforme	0.37245515360609216
7920	avancée	0.37245515360609216
7921	zazu	0.37245515360609216
7922	phacochère	0.37245515360609216
7923	pumbaa	0.37245515360609216
7924	mangouste	0.37245515360609216
7925	rafiki	0.37245515360609216
7926	sharkan	0.37245515360609216
7927	nou	0.37245515360609216
7928	nunune	0.37245515360609216
7929	renatto	0.37245515360609216
7930	chipounette	0.37245515360609216
7931	wy	0.37245515360609216
7932	nell	0.37245515360609216
7933	benoîte	0.37245515360609216
7934	emmerdeur	0.37245515360609216
7935	pavot	0.37245515360609216
7936	aune	0.37245515360609216
7937	croisillon	0.37245515360609216
7938	costeau	0.37245515360609216
7939	nune	0.37245515360609216
7940	visée	0.37245515360609216
7941	passereau	0.37245515360609216
7942	goupi	0.37245515360609216
7943	kaléidoscope	0.37245515360609216
7944	châle	0.37245515360609216
7945	rym	0.37245515360609216
7946	favori	0.37245515360609216
7947	piloui	0.37245515360609216
7948	loute	0.37245515360609216
7949	provocation	0.37245515360609216
7950	funiculaire	0.37245515360609216
7951	perche	0.37245515360609216
7952	échappée	0.37245515360609216
7953	faucille	0.37245515360609216
7954	panard	0.37245515360609216
7955	péché	0.37245515360609216
7956	tramway	0.37245515360609216
7957	tignasse	0.37245515360609216
7958	mufle	0.37245515360609216
7959	lépine	0.37245515360609216
7960	feudor	0.37245515360609216
7961	harmonie	0.37245515360609216
7962	quinzième	0.37245515360609216
7963	pezanti	0.37245515360609216
7964	daniéle	0.37245515360609216
7965	épargne	0.37245515360609216
7966	opinion	0.37245515360609216
7967	aix	0.37245515360609216
7968	bussy	0.37245515360609216
7969	hyppolite	0.37245515360609216
7970	pore	0.37245515360609216
7971	cromwell	0.37245515360609216
7972	naufragé	0.37245515360609216
7973	hippie	0.37245515360609216
7974	oreillon	0.37245515360609216
7975	marcominouche	0.37245515360609216
7976	janoucha	0.37245515360609216
7977	nation	0.37245515360609216
7978	rhinopharyngite	0.37245515360609216
7979	pschitteur	0.37245515360609216
7980	pschitt	0.37245515360609216
7981	délai	0.37245515360609216
7982	drogue	0.37245515360609216
7983	gave	0.37245515360609216
7984	brancard	0.37245515360609216
7985	balise	0.37245515360609216
7986	asphyxié	0.37245515360609216
7987	asphyxie	0.37245515360609216
7988	tournedos	0.37245515360609216
7989	soubresaut	0.37245515360609216
7990	affranchi	0.37245515360609216
7991	ding	0.37245515360609216
7992	adoudou	0.37245515360609216
7993	échelon	0.37245515360609216
7994	culot	0.37245515360609216
7995	anticipation	0.37245515360609216
7996	absurde	0.37245515360609216
7997	attestation	0.37245515360609216
7998	tabou	0.37245515360609216
7999	camboui	0.37245515360609216
8000	cognac	0.37245515360609216
8001	symbolique	0.37245515360609216
8002	regret	0.37245515360609216
8003	croyant	0.37245515360609216
8004	boirat	0.37245515360609216
8005	emmanuel	0.37245515360609216
8006	débarbouillage	0.37245515360609216
8007	vésicule	0.37245515360609216
8008	etc	0.37245515360609216
8009	othorino	0.37245515360609216
8010	complication	0.37245515360609216
8011	variole	0.37245515360609216
8012	pentecôte	0.37245515360609216
8013	censier	0.37245515360609216
8014	imparfait	0.37245515360609216
8015	pneumonie	0.37245515360609216
8016	traître	0.37245515360609216
8017	épidémie	0.37245515360609216
8018	décapotable	0.37245515360609216
8019	garnement	0.37245515360609216
8020	saint_gui	0.37245515360609216
8021	moulineaux	0.37245515360609216
8022	tégon	0.37245515360609216
8023	fadade	0.37245515360609216
8024	partenaire	0.37245515360609216
8025	retenue	0.37245515360609216
